No -class -x_min -x_max -y_min -y_max -x_moy -y_moy -x_ecart -y_ecart -red -blue -green
356 Raphia 13694 13862 1150 1317 13783 1234 43.7 58.5 074 007 025 
357 Coco 6151 6359 3394 3600 6256 3494 105.7 88.3 016 031 025 
358 Raphia 9411 9577 896 1077 9491 984 130.2 52.8 015 054 025 
359 Coco 5122 5302 4395 4570 5210 4480 89.6 94.5 242 065 025 
360 Coco 13087 13292 3374 3565 13187 3472 108.2 61.8 213 077 025 
361 Raphia 13633 13795 898 1068 13715 984 130.0 46.5 212 100 025 
362 Coco 6925 7106 4428 4608 7007 4516 81.6 58.3 183 112 025 
363 Raphia 0 66 675 799 17 744 14.5 36.8 153 147 025 
364 Coco 3532 3736 4138 4336 3633 4240 66.4 61.4 124 159 025 
365 Coco 6121 6333 2645 2858 6220 2747 49.5 84.2 095 171 025 
366 Raphia 2139 2295 661 829 2208 739 69.3 47.7 094 194 025 
367 Coco 10822 11038 4163 4368 10927 4268 102.5 59.7 065 206 025 
368 Coco 9162 9357 2669 2881 9255 2769 127.5 81.6 036 218 025 
369 Raphia 8847 8997 655 826 8921 736 106.2 37.3 035 241 025 
370 Coco 4828 5013 3875 4060 4918 3968 42.9 77.0 006 253 025 
371 Coco 0 58 2387 2551 17 2479 14.0 66.8 233 008 026 
372 Raphia 13056 13232 663 823 13140 739 145.6 43.5 232 031 026 
373 Coco 11984 12196 3808 4024 12086 3918 57.5 85.3 203 043 026 
374 Coco 128 334 2424 2618 232 2521 45.0 44.1 174 055 026 
375 Coco 8874 9061 3316 3515 8968 3420 103.5 49.3 144 090 026 
376 Coco 7592 7794 2332 2559 7685 2441 106.5 52.7 115 102 026 
377 Raphia 12368 12513 0 84 12432 26 144.0 19.3 114 125 026 
378 Coco 9561 9755 2428 2620 9660 2525 112.0 44.1 056 149 026 
379 Raphia 10612 10863 15630 15863 10741 15747 135.1 65.2 055 172 026 
380 Coco 758 973 3132 3316 860 3226 50.5 43.3 026 184 026 
381 Coco 13492 13700 2135 2343 13594 2237 135.1 67.0 253 195 026 
382 Raphia 5199 5445 15063 15308 5327 15182 107.7 172.9 252 218 026 
383 Coco 2824 3020 3172 3356 2917 3266 75.3 61.3 223 230 026 
384 Coco 1601 1817 1630 1850 1709 1741 57.9 68.2 194 242 026 
385 Raphia 85 340 14529 14816 215 14676 51.0 126.5 193 009 027 
386 Coco 4033 4223 3153 3359 4129 3255 58.6 88.1 164 021 027 
387 Coco 13708 13923 1377 1597 13811 1490 171.7 50.7 135 033 027 
388 Raphia 8325 8566 14564 14824 8443 14704 132.2 178.7 134 056 027 
389 Coco 6575 6755 3062 3261 6663 3164 40.7 63.0 105 068 027 
390 Coco 9742 9939 1125 1317 9840 1224 42.3 60.2 076 080 027 
391 Raphia 6195 6453 13307 13551 6330 13426 51.4 156.5 075 103 027 
392 Coco 3823 4015 2308 2519 3918 2412 55.5 73.6 046 115 027 
393 Coco 4198 4406 860 1064 4300 966 67.3 46.9 017 127 027 
394 Raphia 6131 6364 13053 13292 6255 13178 114.5 135.7 016 150 027 
395 Coco 9268 9474 2160 2361 9365 2264 138.1 57.6 243 161 027 
396 Coco 1558 1777 399 623 1671 513 53.6 49.3 214 173 027 
397 Raphia 7381 7613 13045 13284 7492 13174 47.1 80.8 213 196 027 
398 Coco 977 1223 1324 1553 1095 1444 60.0 50.8 184 208 027 
399 Coco 9512 9702 414 623 9604 512 100.3 54.8 155 220 027 
400 Raphia 7622 7883 13044 13320 7749 13175 65.1 98.1 154 243 027 
401 Coco 10172 10379 167 383 10276 273 75.1 46.0 096 011 028 
402 Raphia 13667 13924 13091 13340 13787 13217 115.8 168.9 095 034 028 
403 Coco 1208 1402 1084 1284 1307 1178 49.2 65.4 066 046 028 
404 Coco 11158 11363 173 378 11260 279 143.8 47.4 037 058 028 
405 Raphia 1747 1993 12568 12798 1875 12688 71.2 156.3 036 081 028 
406 Coco 9285 9480 1104 1297 9376 1202 104.8 59.7 007 093 028 
407 Coco 12422 12621 101 322 12514 209 152.4 51.1 234 104 028 
408 Raphia 8964 9229 12536 12835 9096 12689 129.8 159.3 233 127 028 
409 Coco 12936 13125 175 380 13024 272 95.9 47.7 175 151 028 
410 Raphia 13900 14173 12329 12560 14040 12442 170.6 98.2 174 174 028 
411 Coco 13361 13483 0 68 13425 21 131.8 15.1 116 198 028 
412 Raphia 862 1115 12061 12316 990 12186 61.8 125.4 115 221 028 
413 Coco 11028 11218 313 541 11119 421 114.7 53.8 086 233 028 
414 Coco 185 390 15539 15746 286 15647 48.3 73.0 057 245 028 
415 Raphia 10738 11006 11797 12047 10877 11920 143.4 52.4 056 012 029 
416 Coco 4417 4600 0 107 4507 38 49.5 24.6 027 024 029 
417 Coco 3594 3794 15566 15784 3699 15672 65.8 144.0 254 035 029 
418 Raphia 4147 4386 11304 11540 4269 11419 76.3 93.0 253 058 029 
419 Coco 10532 10546 15897 15899 10538 15898 81.3 109.2 224 070 029 
420 Coco 7148 7361 15572 15812 7261 15687 58.5 183.4 195 082 029 
421 Raphia 12842 13095 11306 11550 12976 11431 145.7 127.0 194 105 029 
422 Coco 10399 10590 15580 15781 10498 15683 118.4 54.9 136 129 029 
423 Raphia 6553 6795 11076 11315 6678 11184 105.8 83.7 135 152 029 
424 Coco 7564 7755 15299 15510 7662 15397 126.4 104.4 106 164 029 
425 Coco 11582 11780 15390 15595 11681 15492 113.7 151.8 077 176 029 
426 Raphia 2256 2503 10817 11073 2382 10943 81.7 136.7 076 199 029 
427 Coco 6994 7199 15034 15259 7102 15150 123.1 116.4 018 223 029 
428 Raphia 9487 9726 10809 11048 9601 10924 117.2 68.9 017 246 029 
429 Coco 9466 9666 14326 14537 9571 14427 111.9 126.5 244 001 030 
430 Coco 10997 11206 15076 15289 11106 15188 153.2 133.9 215 013 030 
431 Raphia 10713 10962 10813 11043 10841 10930 106.4 75.1 214 036 030 
432 Coco 5231 5419 14072 14286 5317 14178 68.9 160.2 185 048 030 
433 Coco 3879 4081 14805 15020 3985 14914 75.6 129.7 156 060 030 
434 Raphia 2182 2423 10559 10805 2307 10683 84.2 78.2 155 083 030 
435 Coco 8168 8368 14091 14313 8269 14200 128.5 68.1 126 095 030 
436 Coco 10163 10371 14856 15091 10266 14970 77.1 147.5 097 107 030 
437 Raphia 4290 4547 10047 10319 4420 10188 61.3 127.7 096 130 030 
438 Coco 11007 11225 14324 14553 11124 14434 54.0 88.2 038 154 030 
439 Raphia 3223 3457 9820 10046 3342 9931 71.3 109.8 037 177 030 
440 Coco 1291 1521 13529 13743 1407 13631 71.6 156.8 008 189 030 
441 Coco 11687 11901 14035 14245 11797 14145 66.6 127.0 235 200 030 
442 Raphia 7445 7688 9820 10045 7570 9930 125.9 70.9 234 223 030 
443 Coco 12505 12713 13591 13814 12606 13701 108.8 136.9 205 235 030 
444 Coco 12713 12926 14106 14322 12825 14208 89.2 128.9 176 247 030 
445 Raphia 10174 10447 9797 10078 10306 9941 119.3 137.2 175 014 031 
446 Coco 10207 10393 13335 13536 10300 13437 128.8 149.2 146 026 031 
447 Coco 13769 13977 13618 13817 13873 13719 104.4 119.1 117 038 031 
448 Raphia 5643 5869 9583 9808 5759 9691 80.5 115.1 116 061 031 
449 Coco 13410 13630 13112 13315 13515 13209 130.0 108.9 087 073 031 
450 Coco 13227 13420 13375 13570 13321 13467 166.6 123.8 058 085 031 
451 Raphia 3498 3747 9080 9326 3619 9199 66.8 115.3 057 108 031 
452 Coco 7605 7795 12837 13043 7693 12939 128.0 81.0 028 120 031 
453 Coco 5699 5876 13074 13275 5782 13177 61.2 148.0 255 131 031 
454 Coco 12564 12790 12838 13053 12677 12940 59.7 47.3 225 166 031 
455 Coco 14176 14399 13073 13284 14291 13182 163.3 112.0 196 178 031 
456 Raphia 187 435 8833 9072 306 8954 53.5 89.0 195 201 031 
457 Coco 2027 2232 12581 12798 2135 12688 63.7 136.0 166 213 031 
458 Coco 14139 14340 12359 12551 14240 12451 109.6 151.0 137 225 031 
459 Raphia 5105 5338 8584 8822 5219 8699 103.8 120.7 136 248 031 
460 Coco 4742 4930 12285 12476 4840 12379 42.2 142.9 107 004 032 
461 Coco 6614 6801 12082 12283 6705 12183 56.6 116.8 078 016 032 
462 Raphia 11076 11334 8565 8818 11200 8694 78.3 113.4 077 039 032 
463 Coco 12135 12324 12296 12483 12230 12381 99.2 162.2 048 051 032 
464 Coco 6572 6759 11795 11989 6668 11889 94.1 109.5 019 063 032 
465 Raphia 9256 9519 8323 8576 9383 8447 126.0 113.9 018 086 032 
466 Coco 575 782 11805 11993 678 11894 54.3 145.9 245 097 032 
467 Coco 8052 8259 11780 11990 8161 11885 111.3 138.7 216 109 032 
468 Raphia 5226 5459 8089 8330 5333 8207 75.3 51.7 215 132 032 
469 Coco 9785 9982 11788 11982 9881 11877 133.6 118.6 157 156 032 
470 Raphia 11674 11904 8078 8305 11797 8192 97.0 88.4 156 179 032 
471 Coco 11948 12163 11536 11748 12054 11639 149.7 129.2 127 191 032 
472 Coco 12018 12215 11787 11974 12121 11882 90.6 62.5 098 203 032 
473 Coco 13421 13637 11610 11810 13527 11709 91.6 94.4 068 238 032 
474 Coco 9590 9797 11306 11500 9695 11411 93.4 120.0 039 250 032 
475 Raphia 1631 1895 7830 8066 1760 7948 57.7 62.7 038 017 033 
476 Coco 8035 8222 10839 11021 8132 10925 70.7 148.9 236 040 033 
477 Raphia 4749 5002 7316 7585 4877 7446 107.9 53.4 235 063 033 
478 Coco 4691 4881 11288 11479 4778 11380 100.3 103.1 206 075 033 
479 Coco 1282 1497 9853 10060 1384 9963 67.7 113.4 177 087 033 
480 Raphia 4422 4669 7072 7318 4546 7197 83.7 75.3 176 110 033 
481 Coco 6638 6846 11343 11564 6742 11454 68.0 125.7 147 122 033 
482 Coco 2739 2947 9854 10051 2842 9957 58.6 114.6 118 134 033 
483 Raphia 6405 6649 7079 7331 6536 7207 91.1 109.2 117 157 033 
484 Coco 7380 7585 11338 11556 7477 11447 52.2 157.2 088 169 033 
485 Coco 2351 2547 9329 9516 2443 9427 71.1 115.6 059 181 033 
486 Coco 8858 9064 11294 11504 8954 11407 128.3 84.7 029 216 033 
487 Coco 12437 12660 9108 9318 12546 9216 78.6 44.1 000 228 033 
488 Raphia 4698 4979 6337 6586 4833 6463 92.3 61.0 255 250 033 
489 Coco 4532 4713 10788 10975 4622 10884 49.1 141.0 226 006 034 
490 Coco 13709 13910 9131 9326 13814 9224 169.9 135.4 197 018 034 
491 Raphia 11926 12176 6327 6592 12049 6453 91.3 118.9 196 041 034 
492 Coco 6237 6431 10807 11012 6331 10915 106.4 122.3 167 053 034 
493 Coco 5913 6088 8622 8803 5994 8717 81.4 65.1 138 065 034 
494 Raphia 3650 3891 6087 6331 3770 6206 63.1 112.2 137 088 034 
495 Coco 12484 12702 10799 10989 12591 10902 141.0 132.5 108 100 034 
496 Coco 8080 8282 8576 8778 8178 8673 83.0 105.5 079 112 034 
497 Coco 11415 11621 10540 10742 11519 10638 132.8 148.0 049 147 034 
498 Coco 1056 1276 8368 8562 1167 8475 62.0 82.1 020 159 034 
499 Raphia 7295 7551 5825 6096 7425 5955 78.0 71.5 019 182 034 
500 Coco 4969 5173 9805 10008 5068 9901 108.5 136.8 246 193 034 
501 Raphia 11527 11775 5840 6079 11655 5958 150.8 96.7 216 228 034 
502 Coco 10902 11095 9601 9783 10999 9685 147.8 140.2 187 240 034 
503 Coco 11914 12114 8127 8323 12005 8221 79.1 132.3 158 252 034 
504 Raphia 3994 4242 5580 5828 4119 5707 72.8 65.5 157 019 035 
505 Coco 6628 6810 9358 9538 6724 9438 87.9 84.5 128 031 035 
506 Coco 5068 5249 7386 7573 5152 7482 69.9 90.8 099 043 035 
507 Raphia 3424 3677 5317 5578 3545 5453 58.8 95.3 098 066 035 
508 Coco 10268 10478 9321 9518 10369 9429 147.5 124.2 069 078 035 
509 Coco 12432 12643 7338 7545 12541 7445 159.4 101.4 040 090 035 
510 Raphia 5910 6157 5327 5592 6036 5462 97.3 101.0 039 113 035 
511 Coco 1057 1247 9070 9244 1152 9163 55.6 126.5 010 125 035 
512 Coco 6642 6829 6839 7029 6737 6931 117.4 88.1 237 136 035 
513 Raphia 341 613 5065 5331 473 5194 59.9 106.3 236 159 035 
514 Coco 3936 4134 8866 9056 4036 8955 87.0 83.5 207 171 035 
515 Coco 10617 10801 6859 7032 10707 6948 150.9 71.1 178 183 035 
516 Raphia 5704 5963 4591 4830 5829 4710 62.7 97.4 177 206 035 
517 Coco 2916 3132 8608 8818 3023 8715 55.4 137.7 148 218 035 
518 Coco 5325 5526 6649 6850 5423 6743 108.9 90.5 119 230 035 
519 Raphia 13532 13785 4095 4353 13658 4224 156.0 102.7 118 253 035 
520 Coco 9526 9730 8383 8585 9628 8478 61.9 121.4 089 009 036 
521 Coco 6582 6771 6635 6826 6674 6735 45.9 95.7 060 021 036 
522 Raphia 13787 14043 4096 4335 13907 4211 110.1 69.1 059 044 036 
523 Coco 11235 11445 8374 8575 11345 8476 139.1 117.7 030 056 036 
524 Coco 13666 13876 6326 6523 13768 6420 139.9 67.5 001 068 036 
525 Raphia 3483 3727 3835 4094 3606 3960 89.0 73.8 000 091 036 
526 Coco 13022 13228 8342 8516 13124 8437 133.6 105.5 227 102 036 
527 Coco 8882 9062 6147 6341 8980 6242 86.7 103.8 198 114 036 
528 Raphia 4249 4486 3829 4087 4367 3954 96.8 59.2 197 137 036 
529 Coco 2897 3085 5891 6083 2982 5989 81.9 111.8 139 161 036 
530 Raphia 1399 1685 3555 3853 1537 3698 75.5 83.0 138 184 036 
531 Coco 8921 9092 7082 7260 9008 7172 131.1 102.2 109 196 036 
532 Coco 8302 8512 5892 6107 8413 6000 54.9 111.9 080 208 036 
533 Raphia 12884 13132 3591 3835 13013 3710 99.4 74.1 079 231 036 
534 Coco 3573 3777 6653 6852 3679 6749 91.9 100.9 050 243 036 
535 Coco 808 1001 5653 5843 905 5747 53.2 109.7 021 255 036 
536 Raphia 10835 11068 3360 3586 10945 3473 154.9 82.2 020 022 037 
537 Coco 4046 4243 6597 6784 4144 6685 53.3 86.5 247 033 037 
538 Coco 486 692 5340 5534 590 5433 41.1 108.5 218 045 037 
539 Raphia 13574 13822 3356 3590 13690 3467 151.8 61.7 217 068 037 
540 Coco 2468 2669 6120 6312 2566 6209 54.6 105.9 188 080 037 
541 Coco 2953 3140 5348 5536 3051 5440 82.8 95.6 159 092 037 
542 Raphia 0 45 3137 3212 12 3189 10.2 28.1 158 115 037 
543 Coco 613 817 5902 6085 721 5998 44.6 73.5 129 127 037 
544 Coco 3671 3883 5359 5555 3773 5463 90.2 57.5 100 139 037 
545 Raphia 10261 10507 3100 3349 10381 3226 84.2 78.7 099 162 037 
546 Coco 3853 4026 5837 6019 3942 5930 81.1 74.7 070 174 037 
547 Coco 6053 6232 4849 5033 6142 4943 77.0 70.0 041 186 037 
548 Raphia 11989 12255 3087 3353 12123 3225 164.4 80.5 040 209 037 
549 Coco 13663 13863 5381 5561 13762 5471 57.4 54.4 011 221 037 
550 Coco 1034 1237 4634 4829 1140 4726 47.4 97.2 238 232 037 
551 Raphia 11124 11347 2620 2847 11234 2731 98.6 84.5 237 255 037 
552 Coco 14115 14314 5394 5590 14209 5488 104.3 46.5 208 011 038 
553 Coco 5245 5440 4584 4786 5332 4688 96.3 75.8 179 023 038 
554 Raphia 1434 1665 1848 2078 1549 1966 69.9 48.3 178 046 038 
555 Coco 3461 3660 4615 4806 3559 4717 76.6 92.3 149 058 038 
556 Coco 1441 1658 4343 4552 1546 4442 62.9 91.5 120 070 038 
557 Raphia 7176 7403 1852 2090 7291 1962 100.0 52.2 119 093 038 
558 Coco 9737 9923 4625 4806 9828 4719 133.8 56.2 090 105 038 
559 Coco 3814 4007 3890 4085 3909 3991 91.5 96.6 061 117 038 
560 Raphia 1831 2118 1572 1839 1966 1709 74.0 61.1 060 140 038 
561 Coco 4651 4842 4402 4596 4742 4502 48.2 93.4 031 152 038 
562 Coco 12731 12933 3870 4064 12830 3969 141.2 60.6 002 164 038 
563 Raphia 5844 6092 1567 1840 5968 1710 115.3 69.5 001 187 038 
564 Coco 6455 6636 4381 4575 6545 4474 45.6 65.5 228 198 038 
565 Coco 13698 13896 3915 4119 13802 4016 147.5 59.4 199 210 038 
566 Raphia 3296 3520 1342 1590 3408 1466 59.6 61.7 198 233 038 
567 Coco 9763 9941 3925 4108 9850 4014 96.9 71.2 169 245 038 
568 Coco 10426 10620 3618 3816 10521 3712 44.0 40.1 140 001 039 
569 Raphia 2449 2700 1076 1350 2572 1204 55.0 65.5 139 024 039 
570 Coco 5443 5627 3656 3853 5542 3761 73.7 88.1 110 036 039 
571 Coco 14154 14364 3608 3808 14258 3710 162.2 39.3 081 048 039 
572 Raphia 1891 2140 826 1087 2012 955 64.7 50.0 080 071 039 
573 Coco 5075 5276 3090 3305 5180 3197 54.9 68.5 051 083 039 
574 Coco 10130 10327 3369 3573 10224 3473 110.4 46.6 022 095 039 
575 Raphia 74 323 562 841 193 709 51.8 59.2 021 118 039 
576 Coco 9817 10016 3122 3333 9908 3222 136.4 79.7 219 141 039 
577 Raphia 12055 12294 585 854 12169 713 93.3 61.4 218 164 039 
578 Coco 6942 7146 2608 2810 7040 2716 107.3 58.2 189 176 039 
579 Coco 8039 8257 2354 2580 8142 2473 45.4 71.5 160 188 039 
580 Raphia 4160 4396 88 332 4280 209 80.9 51.3 159 211 039 
581 Coco 5623 5807 2411 2601 5709 2509 99.4 72.4 130 223 039 
582 Coco 13261 13455 2424 2606 13353 2506 151.0 57.2 101 235 039 
583 Raphia 4482 4628 15830 15899 4558 15881 58.1 147.1 100 002 040 
584 Coco 4009 4218 2146 2372 4120 2264 81.3 64.2 042 026 040 
585 Raphia 5210 5370 15833 15899 5295 15877 44.7 169.9 041 049 040 
586 Coco 1004 1202 1902 2096 1107 1995 44.7 50.8 239 072 040 
587 Raphia 1412 1570 15579 15753 1492 15664 49.8 168.3 238 095 040 
588 Coco 6045 6249 2148 2355 6145 2255 100.4 76.0 209 107 040 
589 Coco 4923 5140 1901 2124 5030 2015 77.4 69.1 180 119 040 
590 Raphia 2399 2572 15576 15757 2487 15670 47.6 93.2 179 142 040 
591 Coco 10723 10938 2178 2395 10834 2285 102.2 63.9 150 154 040 
592 Raphia 854 1008 15329 15487 928 15405 40.5 154.4 120 189 040 
593 Coco 1184 1384 1648 1847 1284 1746 54.8 48.5 091 201 040 
594 Coco 6347 6540 1607 1821 6433 1717 98.3 65.2 062 213 040 
595 Raphia 13119 13282 15433 15598 13200 15514 63.9 153.9 061 236 040 
596 Coco 3149 3336 1608 1808 3243 1707 67.5 71.1 032 248 040 
597 Coco 13461 13685 1369 1596 13569 1488 52.6 50.1 003 004 041 
598 Raphia 6254 6407 15081 15248 6330 15163 69.2 164.2 002 027 041 
599 Coco 10120 10312 1618 1829 10216 1724 121.9 58.7 229 038 041 
600 Coco 4526 4726 1142 1339 4624 1234 49.8 63.0 200 050 041 
601 Raphia 5191 5337 14820 14981 5264 14903 71.0 83.0 199 073 041 
602 Coco 13803 14004 1600 1818 13907 1708 142.0 64.4 170 085 041 
603 Coco 849 1056 673 872 955 777 50.5 49.3 141 097 041 
604 Raphia 6669 6833 14832 15001 6757 14917 81.9 122.7 140 120 041 
605 Coco 12156 12361 1097 1334 12265 1215 154.4 63.6 111 132 041 
606 Coco 2636 2836 649 856 2739 751 83.5 56.1 082 144 041 
607 Raphia 12263 12442 14355 14535 12361 14446 47.9 43.9 081 167 041 
608 Coco 3620 3814 603 820 3717 713 87.5 50.6 052 179 041 
609 Coco 6001 6186 334 562 6097 448 102.0 57.4 023 191 041 
610 Raphia 12531 12689 14376 14530 12611 14453 40.8 86.8 022 214 041 
611 Coco 13488 13722 394 617 13603 505 164.8 49.6 249 225 041 
612 Raphia 13552 13731 14403 14577 13643 14491 105.4 98.7 219 004 042 
613 Coco 7223 7411 151 347 7318 247 94.0 43.9 190 016 042 
614 Coco 5883 6054 0 109 5957 41 72.2 27.9 161 028 042 
615 Raphia 6885 7052 13830 14002 6967 13917 82.1 74.0 160 051 042 
616 Coco 5434 5560 0 58 5486 19 105.8 15.5 131 063 042 
617 Coco 7409 7581 0 69 7485 21 55.5 16.3 102 075 042 
618 Raphia 3781 3925 13324 13473 3854 13399 55.4 100.8 101 098 042 
619 Coco 11834 12037 0 134 11929 42 147.3 29.7 072 110 042 
620 Coco 11874 12095 15661 15897 11985 15781 69.4 163.3 043 122 042 
621 Raphia 13745 13912 13373 13543 13834 13455 112.3 115.9 042 145 042 
622 Coco 2528 2667 15805 15899 2594 15868 70.0 117.8 013 157 042 
623 Raphia 11886 12041 13082 13238 11970 13160 82.9 66.9 239 191 042 
624 Coco 7233 7361 15822 15899 7301 15874 87.5 46.6 210 203 042 
625 Coco 2085 2285 15336 15550 2182 15441 76.0 98.3 181 215 042 
626 Raphia 10991 11150 12571 12733 11072 12650 144.6 137.2 180 238 042 
627 Coco 10210 10319 15853 15899 10268 15881 108.2 155.3 151 250 042 
628 Coco 7754 7964 15346 15565 7860 15450 61.1 164.1 122 006 043 
629 Coco 14106 14325 15423 15664 14208 15545 134.1 71.3 063 053 043 
630 Raphia 8124 8282 12081 12238 8202 12161 130.8 79.1 062 076 043 
631 Coco 5365 5498 15303 15443 5432 15381 54.5 123.8 033 088 043 
632 Coco 6409 6608 14844 15063 6511 14950 99.6 89.7 004 100 043 
633 Raphia 719 891 11339 11501 802 11419 51.8 129.2 003 123 043 
634 Coco 6101 6236 15313 15458 6172 15396 110.1 68.1 230 134 043 
635 Coco 9136 9351 14783 15005 9244 14898 82.0 144.1 201 146 043 
636 Raphia 4934 5099 11324 11500 5018 11413 83.7 85.8 200 169 043 
637 Coco 12508 12640 15119 15253 12581 15185 123.7 165.3 171 181 043 
638 Coco 11158 11369 14809 15029 11269 14909 147.3 144.6 142 193 043 
639 Raphia 5688 5848 11334 11502 5768 11417 100.7 72.9 141 216 043 
640 Coco 13531 13670 15181 15328 13609 15264 60.3 149.5 112 228 043 
641 Coco 1796 2025 14270 14492 1913 14378 69.6 143.2 083 240 043 
642 Raphia 10566 10732 11085 11255 10650 11169 147.4 152.9 082 007 044 
643 Coco 4893 5012 14545 14677 4949 14605 88.9 81.4 053 019 044 
644 Raphia 7024 7186 10839 11006 7111 10919 89.2 136.3 023 054 044 
645 Coco 5393 5516 14564 14709 5456 14646 63.5 114.0 250 065 044 
646 Coco 7168 7363 14038 14243 7266 14141 48.1 170.0 221 077 044 
647 Raphia 10921 11078 10593 10744 10999 10670 127.2 109.0 220 100 044 
648 Coco 7314 7513 13574 13802 7414 13686 124.8 107.3 162 124 044 
649 Raphia 11163 11319 10586 10743 11243 10668 82.3 92.5 161 147 044 
650 Coco 7291 7409 14314 14440 7344 14372 106.3 58.4 132 159 044 
651 Coco 1488 1697 13327 13509 1594 13417 64.7 108.0 103 171 044 
652 Raphia 1601 1774 10097 10259 1686 10185 38.6 93.7 102 194 044 
653 Coco 14320 14399 14428 14554 14370 14497 89.3 118.1 073 206 044 
654 Coco 9228 9418 13290 13487 9324 13378 57.5 161.3 044 218 044 
655 Raphia 7805 7970 10095 10250 7889 10178 107.8 112.6 043 241 044 
656 Coco 7947 8082 14067 14206 8007 14143 120.3 169.7 014 253 044 
657 Coco 2180 2369 13021 13219 2280 13130 54.2 156.2 241 008 045 
658 Raphia 2536 2693 9853 10015 2615 9935 60.0 72.9 240 031 045 
659 Coco 2802 2938 13328 13449 2860 13390 54.4 113.8 211 043 045 
660 Raphia 5510 5669 9853 10008 5590 9928 93.7 113.5 181 078 045 
661 Coco 10621 10754 13060 13194 10683 13133 116.2 94.0 152 090 045 
662 Raphia 12947 13101 9858 10010 13024 9927 132.2 32.2 122 125 045 
663 Coco 5639 5767 12831 12961 5699 12901 105.3 127.2 093 137 045 
664 Coco 3653 3841 12790 12988 3745 12891 65.3 111.1 064 149 045 
665 Raphia 1143 1299 9359 9514 1221 9440 56.0 43.0 063 172 045 
666 Coco 9238 9436 12517 12717 9334 12619 141.8 43.6 005 196 045 
667 Raphia 4157 4324 8604 8777 4241 8693 92.9 81.8 004 219 045 
668 Coco 10867 10989 12073 12197 10932 12143 124.6 147.8 231 230 045 
669 Coco 12985 13200 12547 12752 13092 12644 75.0 157.7 202 242 045 
670 Raphia 11630 11800 7870 8033 11712 7955 108.2 33.5 201 009 046 
671 Coco 9293 9431 11839 11981 9366 11918 131.3 107.7 172 021 046 
672 Coco 12894 13117 12276 12488 13002 12381 84.4 116.3 143 033 046 
673 Raphia 12613 12791 7869 8036 12703 7954 105.6 129.7 142 056 046 
674 Coco 3817 3958 11578 11712 3890 11645 48.0 89.7 113 068 046 
675 Coco 7343 7541 12015 12224 7444 12126 78.0 107.1 084 080 046 
676 Raphia 2632 2798 7624 7784 2713 7701 80.2 101.7 083 103 046 
677 Coco 5269 5399 11574 11709 5328 11645 87.2 29.1 054 115 046 
678 Coco 7593 7790 12081 12295 7690 12190 82.4 62.5 025 127 046 
679 Raphia 11308 11473 7623 7780 11391 7703 106.6 106.8 024 150 046 
680 Coco 12420 12552 11579 11702 12483 11639 128.8 46.0 251 161 046 
681 Coco 3518 3721 11547 11738 3620 11636 51.7 120.8 222 173 046 
682 Raphia 3814 3967 7370 7522 3884 7448 90.0 46.3 221 196 046 
683 Coco 1950 2083 11091 11221 2016 11157 43.2 127.4 192 208 046 
684 Coco 9930 10131 11536 11743 10036 11635 133.8 125.1 163 220 046 
685 Coco 1046 1186 10615 10752 1109 10689 33.3 80.2 133 255 046 
686 Coco 5247 5439 10825 11015 5347 10925 51.6 141.0 104 011 047 
687 Raphia 4979 5136 7128 7286 5054 7205 91.7 77.1 103 034 047 
688 Coco 5742 5860 10588 10714 5796 10645 60.6 120.4 074 046 047 
689 Coco 10439 10646 10813 11013 10545 10917 103.2 117.2 045 058 047 
690 Raphia 0 85 6880 7026 28 6957 19.7 55.2 044 081 047 
